ticket,symbol,action,volume,price,time,result,close_price,close_time,profit,mfe,mae,chat_id
124723547,GOLD,BUY,0.01,0.0,2026-01-16 15:13:26,CLOSED,4607.3,2026-01-16 15:13:26,8.47,0.0,0.0,
124723366,GOLD,BUY,0.01,0.0,2026-01-16 15:13:26,CLOSED,4607.3,2026-01-16 15:13:26,6.12,0.0,0.0,
124722120,GOLD,BUY,0.01,0.0,2026-01-16 15:13:26,CLOSED,4607.3,2026-01-16 15:13:26,1.69,0.0,0.0,
124720313,GOLD,BUY,0.01,0.0,2026-01-16 15:13:26,CLOSED,4607.3,2026-01-16 15:13:26,-0.9,0.0,0.0,
124719319,EURUSD,SELL,0.07,0.0,2026-01-16 15:13:26,CLOSED,1.16122,2026-01-16 15:13:26,-3.36,0.0,0.0,
124715382,EURUSD,SELL,0.09,0.0,2026-01-16 13:55:46,CLOSED,1.16067,2026-01-16 13:55:46,3.15,0.0,0.0,
124714895,GOLD,SELL,0.01,0.0,2026-01-16 13:44:58,CLOSED,4607.1,2026-01-16 13:44:58,-6.26,0.0,0.0,
124713957,GOLD,BUY,0.01,0.0,2026-01-16 13:29:23,CLOSED,4601.09,2026-01-16 13:29:23,4.17,0.0,0.0,
124713112,GOLD,BUY,0.01,0.0,2026-01-16 13:29:23,CLOSED,4601.09,2026-01-16 13:29:23,1.33,0.0,0.0,
124711252,EURUSD,SELL,0.05,0.0,2026-01-16 13:29:23,CLOSED,1.16101,2026-01-16 13:29:23,1.45,0.0,0.0,
124710871,GOLD,BUY,0.01,0.0,2026-01-16 13:29:23,CLOSED,4601.09,2026-01-16 13:29:23,2.24,0.0,0.0,
124710034,EURUSD,SELL,0.05,0.0,2026-01-16 13:29:23,CLOSED,1.16101,2026-01-16 13:29:23,0.95,0.0,0.0,
124709805,GOLD,BUY,0.01,0.0,2026-01-16 13:29:23,CLOSED,4601.09,2026-01-16 13:29:23,2.19,0.0,0.0,
124709013,GOLD,BUY,0.01,0.0,2026-01-16 13:29:23,CLOSED,4601.09,2026-01-16 13:29:23,4.52,0.0,0.0,
124708157,NZDCAD,SELL,0.01,0.0,2026-01-16 13:29:23,CLOSED,0.79977,2026-01-16 13:29:23,-0.32,0.0,0.0,
124708091,GOLD,BUY,0.01,0.0,2026-01-16 13:29:23,CLOSED,4601.09,2026-01-16 13:29:23,4.52,0.0,0.0,
124706983,EURUSD,SELL,0.06,0.0,2026-01-16 13:29:23,CLOSED,1.16101,2026-01-16 13:29:23,-0.72,0.0,0.0,
124706702,GOLD,BUY,0.01,0.0,2026-01-16 13:29:23,CLOSED,4601.09,2026-01-16 13:29:23,5.33,0.0,0.0,
124705920,GOLD,SELL,0.01,0.0,2026-01-16 11:16:52,CLOSED,4599.27,2026-01-16 11:16:52,-0.68,0.0,0.0,
124704905,GOLD,SELL,0.01,0.0,2026-01-16 11:16:52,CLOSED,4599.27,2026-01-16 11:16:52,-4.53,0.0,0.0,
124703800,GOLD,BUY,0.01,0.0,2026-01-16 11:15:37,CLOSED,4598.01,2026-01-16 11:15:37,1.98,0.0,0.0,
124700406,GOLD,BUY,0.01,0.0,2026-01-16 10:34:47,CLOSED,4594.25,2026-01-16 10:34:47,-5.85,0.0,0.0,
124699257,GOLD,BUY,0.01,0.0,2026-01-16 10:37:06,CLOSED,4592.54,2026-01-16 10:37:06,-5.72,0.0,0.0,
124694063,GOLD,BUY,0.01,0.0,2026-01-16 09:25:54,CLOSED,4606.02,2026-01-16 09:25:54,9.46,0.0,0.0,
124693445,GOLD,BUY,0.01,0.0,2026-01-16 09:00:41,CLOSED,4596.34,2026-01-16 09:00:41,0.93,0.0,0.0,
124691818,GOLD,BUY,0.01,0.0,2026-01-16 09:25:51,CLOSED,4606.01,2026-01-16 09:25:51,3.4,0.0,0.0,
124688481,GOLD,BUY,0.01,0.0,2026-01-16 08:08:28,CLOSED,4603.38,2026-01-16 08:08:28,-6.68,0.0,0.0,
124688282,GOLD,BUY,0.01,0.0,2026-01-16 09:25:47,CLOSED,4606.06,2026-01-16 09:25:47,-4.32,0.0,0.0,
124687841,GOLD,BUY,0.01,0.0,2026-01-16 09:25:44,CLOSED,4606.0,2026-01-16 09:25:44,-8.04,0.0,0.0,
124686781,GOLD,BUY,0.03,0.0,2026-01-16 07:05:48,CLOSED,4620.73,2026-01-16 07:05:48,3.09,0.0,0.0,
124685509,GOLD,SELL,0.01,0.0,2026-01-16 07:02:36,CLOSED,4619.36,2026-01-16 07:02:36,-3.8999999999999995,0.0,0.0,
124684811,GOLD,SELL,0.01,0.0,2026-01-16 07:01:51,CLOSED,4620.13,2026-01-16 07:01:51,-5.52,0.0,0.0,
124677373,GOLD,BUY,0.01,0.0,2026-01-16 05:02:42,CLOSED,4609.04,2026-01-16 05:02:42,-2.09,0.0,0.0,
124676654,GOLD,SELL,0.01,0.0,2026-01-16 04:17:13,CLOSED,4603.78,2026-01-16 04:17:13,12.17,0.0,0.0,
124676326,GOLD,BUY,0.01,0.0,2026-01-16 05:02:35,CLOSED,4608.96,2026-01-16 05:02:35,-4.82,0.0,0.0,
124675075,GOLD,SELL,0.01,0.0,2026-01-16 04:13:48,CLOSED,4604.78,2026-01-16 04:13:48,11.96,0.0,0.0,
124674596,GOLD,BUY,0.01,0.0,2026-01-16 05:02:29,CLOSED,4608.72,2026-01-16 05:02:29,-7.76,0.0,0.0,
124672597,EURUSD,SELL,0.06,0.0,2026-01-16 11:16:52,CLOSED,1.16097,2026-01-16 11:16:52,3.57,0.0,0.0,
124672595,GOLD,BUY,0.01,0.0,2026-01-16 05:02:22,CLOSED,4608.7,2026-01-16 05:02:22,-10.47,0.0,0.0,
124670954,EURUSD,SELL,0.07,0.0,2026-01-16 11:16:52,CLOSED,1.16097,2026-01-16 11:16:52,3.47,0.0,0.0,
124669542,GOLD,BUY,0.01,0.0,2026-01-16 03:07:14,CLOSED,4620.33,2026-01-16 03:07:14,5.8,0.0,0.0,
124665979,GOLD,BUY,0.01,0.0,2026-01-16 03:07:11,CLOSED,4620.44,2026-01-16 03:07:11,3.24,0.0,0.0,
124665192,GOLD,BUY,0.01,0.0,2026-01-16 03:07:07,CLOSED,4620.57,2026-01-16 03:07:07,0.79,0.0,0.0,
124663690,GOLD,BUY,0.05,0.0,2026-01-16 09:25:40,CLOSED,4605.98,2026-01-16 09:25:40,27.85,0.0,0.0,
124663658,GOLD,BUY,0.05,0.0,2026-01-16 05:02:15,CLOSED,4608.28,2026-01-16 05:02:15,-4.6,0.0,0.0,
124663650,GOLD,BUY,0.05,0.0,2026-01-16 05:02:08,CLOSED,4608.29,2026-01-16 05:02:08,-27.05,0.0,0.0,
124661927,GOLD,BUY,0.01,0.0,2026-01-16 01:36:36,CLOSED,4615.0,2026-01-16 01:36:36,2.15,0.0,0.0,
124659947,GOLD,BUY,0.05,0.0,2026-01-16 01:18:45,CLOSED,4611.81,2026-01-16 01:18:45,6.65,0.0,0.0,
124656170,GOLD,BUY,0.05,0.0,2026-01-16 00:51:28,CLOSED,4605.5,2026-01-16 00:51:28,5.95,0.0,0.0,
124640065,AUDNZD,SELL,0.01,0.0,2026-01-16 09:17:59,CLOSED,1.16564,2026-01-16 09:17:59,0.5299999999999999,0.0,0.0,
124632534,GOLD,SELL,0.01,0.0,2026-01-16 00:11:24,CLOSED,4619.04,2026-01-16 00:11:24,-5.8,0.0,0.0,
124629994,GOLD,BUY,0.01,0.0,2026-01-15 23:13:58,CLOSED,4613.23,2026-01-15 23:13:58,5.59,0.0,0.0,
124629045,GOLD,BUY,0.01,0.0,2026-01-15 23:13:54,CLOSED,4613.65,2026-01-15 23:13:54,1.17,0.0,0.0,
124629044,EURUSD,SELL,0.06,0.0,2026-01-16 11:16:52,CLOSED,1.16097,2026-01-16 11:16:52,-5.55,0.0,0.0,
124624049,EURUSD,SELL,0.04,0.0,2026-01-16 11:16:52,CLOSED,1.16097,2026-01-16 11:16:52,-4.98,0.0,0.0,
124616821,EURUSD,SELL,0.03,0.0,2026-01-15 22:42:01,CLOSED,1.15966,2026-01-15 22:42:01,3.06,0.0,0.0,
124612226,EURUSD,SELL,0.05,0.0,2026-01-15 22:41:57,CLOSED,1.1597,2026-01-15 22:41:57,4.75,0.0,0.0,
124608302,GOLD,SELL,0.02,0.0,2026-01-15 22:02:18,CLOSED,4584.05,2026-01-15 22:02:18,4.32,0.0,0.0,
124603001,EURUSD,SELL,0.03,0.0,2026-01-15 22:41:53,CLOSED,1.15968,2026-01-15 22:41:53,2.61,0.0,0.0,
124602173,GOLD,BUY,0.01,0.0,2026-01-15 21:47:33,CLOSED,4584.25,2026-01-15 21:47:33,-5.8100000000000005,0.0,0.0,
124591962,GOLD,BUY,0.01,0.0,2026-01-15 21:33:09,CLOSED,4594.93,2026-01-15 21:33:09,-10.37,0.0,0.0,
124591524,GOLD,BUY,0.01,0.0,2026-01-15 21:33:09,CLOSED,4594.93,2026-01-15 21:33:09,-13.11,0.0,0.0,
124588417,EURUSD,SELL,0.08,0.0,2026-01-15 21:31:21,CLOSED,1.1612,2026-01-15 21:31:21,6.4,0.0,0.0,
124588222,GOLD,BUY,0.01,0.0,2026-01-15 21:33:09,CLOSED,4594.93,2026-01-15 21:33:09,-16.04,0.0,0.0,
124585426,GOLD,BUY,0.01,0.0,2026-01-15 21:33:09,CLOSED,4594.93,2026-01-15 21:33:09,-18.86,0.0,0.0,
124581632,GOLD,BUY,0.01,0.0,2026-01-15 21:33:09,CLOSED,4594.93,2026-01-15 21:33:09,-21.67,0.0,0.0,
124581021,GOLD,BUY,0.01,0.0,2026-01-15 21:33:09,CLOSED,4594.93,2026-01-15 21:33:09,-24.41,0.0,0.0,
124580590,AUDNZD,SELL,0.01,0.0,2026-01-15 21:25:50,CLOSED,1.16463,2026-01-15 21:25:50,0.54,0.0,0.0,
124576826,GOLD,BUY,0.07,0.0,2026-01-15 19:34:15,CLOSED,4620.81,2026-01-15 19:34:15,4.48,0.0,0.0,
124573776,GOLD,BUY,0.07,0.0,2026-01-15 19:02:48,CLOSED,4620.78,2026-01-15 19:02:48,3.22,0.0,0.0,
124571741,GOLD,BUY,0.07,0.0,2026-01-15 19:00:01,CLOSED,4620.29,2026-01-15 19:00:01,5.74,0.0,0.0,
124571691,EURUSD,SELL,0.07,0.0,2026-01-15 20:55:24,CLOSED,1.1627,2026-01-15 20:55:24,7.35,0.0,0.0,
124569500,GOLD,BUY,0.07,0.0,2026-01-15 18:32:45,CLOSED,4611.44,2026-01-15 18:32:45,3.7800000000000002,0.0,0.0,
124567423,GOLD,BUY,0.07,0.0,2026-01-15 18:18:20,CLOSED,4613.58,2026-01-15 18:18:20,4.41,0.0,0.0,
124554357,GOLD,BUY,0.07,0.0,2026-01-15 16:57:59,CLOSED,4604.24,2026-01-15 16:57:59,1.75,0.0,0.0,
124554160,NZDCAD,SELL,0.01,0.0,2026-01-15 21:30:37,CLOSED,0.79764,2026-01-15 21:30:37,0.59,0.0,0.0,
124552067,EURUSD,SELL,0.06,0.0,2026-01-15 20:55:21,CLOSED,1.1627399999999999,2026-01-15 20:55:21,3.0,0.0,0.0,
124550031,GOLD,BUY,0.07,0.0,2026-01-15 16:20:11,CLOSED,4605.97,2026-01-15 16:20:11,4.06,0.0,0.0,
124547668,GOLD,BUY,0.06,0.0,2026-01-15 16:06:29,CLOSED,4600.35,2026-01-15 16:06:29,3.18,0.0,0.0,
124545890,EURUSD,SELL,0.04,0.0,2026-01-15 20:55:17,CLOSED,1.16275,2026-01-15 20:55:17,0.24,0.0,0.0,
124544065,EURUSD,SELL,0.07,0.0,2026-01-15 15:42:29,CLOSED,1.16295,2026-01-15 15:42:29,-0.56,0.0,0.0,
124542176,GOLD,BUY,0.06,0.0,2026-01-15 15:17:54,CLOSED,4612.13,2026-01-15 15:17:54,7.2,0.0,0.0,
124533491,GOLD,BUY,0.01,0.0,2026-01-15 15:04:33,CLOSED,4608.0,2026-01-15 15:04:33,2.07,0.0,0.0,
124531442,GOLD,BUY,0.01,0.0,2026-01-15 14:08:27,CLOSED,4602.4,2026-01-15 14:08:27,3.18,0.0,0.0,
124529286,GOLD,BUY,0.01,0.0,2026-01-15 13:50:22,CLOSED,4592.73,2026-01-15 13:50:22,3.24,0.0,0.0,
124526286,GOLD,BUY,0.01,0.0,2026-01-15 13:29:26,CLOSED,4592.17,2026-01-15 13:29:26,8.72,0.0,0.0,
124524825,GOLD,BUY,0.01,0.0,2026-01-15 13:29:22,CLOSED,4592.3,2026-01-15 13:29:22,1.26,0.0,0.0,
124524806,GOLD,BUY,0.01,0.0,2026-01-15 13:29:19,CLOSED,4592.37,2026-01-15 13:29:19,-0.15,0.0,0.0,
124519816,EURUSD,SELL,0.03,0.0,2026-01-15 15:23:47,CLOSED,1.16297,2026-01-15 15:23:47,2.88,0.0,0.0,
124518092,GOLD,BUY,0.01,0.0,2026-01-15 11:35:06,CLOSED,4590.45,2026-01-15 11:35:06,3.12,0.0,0.0,
124513435,GOLD,BUY,0.01,0.0,2026-01-15 11:05:19,CLOSED,4597.18,2026-01-15 11:05:19,-5.95,0.0,0.0,
124513052,EURUSD,SELL,0.03,0.0,2026-01-15 15:23:43,CLOSED,1.16295,2026-01-15 15:23:43,3.12,0.0,0.0,
124511770,GOLD,BUY,0.01,0.0,2026-01-15 10:48:30,CLOSED,4601.67,2026-01-15 10:48:30,-6.1,0.0,0.0,
124509827,GOLD,BUY,0.01,0.0,2026-01-15 10:37:55,CLOSED,4605.33,2026-01-15 10:37:55,-5.91,0.0,0.0,
124508506,GOLD,SELL,0.01,0.0,2026-01-15 10:18:18,CLOSED,4613.27,2026-01-15 10:18:18,0.38,0.0,0.0,
124505414,GOLD,BUY,0.01,0.0,2026-01-15 09:51:55,CLOSED,4605.21,2026-01-15 09:51:55,6.06,0.0,0.0,
124505288,GOLD,BUY,0.01,0.0,2026-01-15 09:51:51,CLOSED,4605.3,2026-01-15 09:51:51,4.68,0.0,0.0,
124505213,GOLD,BUY,0.01,0.0,2026-01-15 09:51:48,CLOSED,4605.26,2026-01-15 09:51:48,2.4699999999999998,0.0,0.0,
124505165,GOLD,BUY,0.01,0.0,2026-01-15 09:51:44,CLOSED,4605.43,2026-01-15 09:51:44,1.24,0.0,0.0,
124501882,GOLD,BUY,0.01,0.0,2026-01-15 09:33:14,CLOSED,4592.72,2026-01-15 09:33:14,8.23,0.0,0.0,
124501752,GOLD,BUY,0.01,0.0,2026-01-15 09:33:10,CLOSED,4592.41,2026-01-15 09:33:10,5.9,0.0,0.0,
124501451,GOLD,BUY,0.01,0.0,2026-01-15 09:33:07,CLOSED,4590.91,2026-01-15 09:33:07,2.71,0.0,0.0,
124501256,GOLD,BUY,0.01,0.0,2026-01-15 09:33:03,CLOSED,4592.11,2026-01-15 09:33:03,-1.3900000000000001,0.0,0.0,
124495916,GOLD,SELL,0.01,0.0,2026-01-15 09:19:53,CLOSED,4603.05,2026-01-15 09:19:53,11.52,0.0,0.0,
124494821,GOLD,BUY,0.01,0.0,2026-01-15 08:57:26,CLOSED,4617.29,2026-01-15 08:57:26,4.78,0.0,0.0,
124494342,GOLD,BUY,0.01,0.0,2026-01-15 09:03:14,CLOSED,4608.11,2026-01-15 09:03:14,-6.0,0.0,0.0,
124492093,GOLD,BUY,0.01,0.0,2026-01-15 08:57:23,CLOSED,4617.2,2026-01-15 08:57:23,1.6,0.0,0.0,
124490869,GOLD,BUY,0.01,0.0,2026-01-15 08:10:55,CLOSED,4617.77,2026-01-15 08:10:55,2.99,0.0,0.0,
124490610,GOLD,SELL,0.01,0.0,2026-01-15 08:00:15,CLOSED,4615.58,2026-01-15 08:00:15,-0.38,0.0,0.0,
124489254,GOLD,BUY,0.01,0.0,2026-01-15 08:00:15,CLOSED,4615.13,2026-01-15 08:00:15,10.55,0.0,0.0,
124487590,GOLD,BUY,0.01,0.0,2026-01-15 08:00:15,CLOSED,4615.13,2026-01-15 08:00:15,7.44,0.0,0.0,
124487086,GOLD,BUY,0.01,0.0,2026-01-15 08:00:15,CLOSED,4615.13,2026-01-15 08:00:15,3.7800000000000002,0.0,0.0,
124486133,GOLD,BUY,0.01,0.0,2026-01-15 08:00:15,CLOSED,4615.13,2026-01-15 08:00:15,0.87,0.0,0.0,
124485698,GOLD,BUY,0.01,0.0,2026-01-15 08:00:15,CLOSED,4615.13,2026-01-15 08:00:15,-1.8199999999999998,0.0,0.0,
124481606,GOLD,BUY,0.01,0.0,2026-01-15 08:00:15,CLOSED,4615.13,2026-01-15 08:00:15,-7.6899999999999995,0.0,0.0,
124480339,GOLD,BUY,0.01,0.0,2026-01-15 08:00:15,CLOSED,4615.13,2026-01-15 08:00:15,-10.75,0.0,0.0,
124479984,GOLD,BUY,0.01,0.0,2026-01-15 08:00:15,CLOSED,4615.13,2026-01-15 08:00:15,-14.19,0.0,0.0,
124475503,GOLD,BUY,0.01,0.0,2026-01-15 08:00:15,CLOSED,4615.13,2026-01-15 08:00:15,-17.0,0.0,0.0,
124473369,GOLD,BUY,0.01,0.0,2026-01-15 08:00:15,CLOSED,4615.13,2026-01-15 08:00:15,-22.68,0.0,0.0,
124468578,GOLD,BUY,0.01,0.0,2026-01-15 04:02:00,CLOSED,4640.31,2026-01-15 04:02:00,0.95,0.0,0.0,
124464246,GOLD,BUY,0.01,0.0,2026-01-15 03:48:03,CLOSED,4640.53,2026-01-15 03:48:03,3.08,0.0,0.0,
124461332,GOLD,BUY,0.01,0.0,2026-01-15 03:02:23,CLOSED,4642.94,2026-01-15 03:02:23,3.26,0.0,0.0,
124455459,GOLD,BUY,0.01,0.0,2026-01-15 02:50:31,CLOSED,4634.4,2026-01-15 02:50:31,3.4699999999999998,0.0,0.0,
124453005,GOLD,BUY,0.01,0.0,2026-01-15 02:19:05,CLOSED,4629.09,2026-01-15 02:19:05,3.45,0.0,0.0,
124447184,GOLD,BUY,0.01,0.0,2026-01-15 02:03:17,CLOSED,4617.24,2026-01-15 02:03:17,15.47,0.0,0.0,
124444232,GOLD,BUY,0.01,0.0,2026-01-15 02:03:14,CLOSED,4617.63,2026-01-15 02:03:14,10.61,0.0,0.0,
124437723,GOLD,BUY,0.01,0.0,2026-01-15 02:03:10,CLOSED,4617.28,2026-01-15 02:03:10,4.84,0.0,0.0,
124435897,GOLD,BUY,0.01,0.0,2026-01-15 02:03:07,CLOSED,4616.96,2026-01-15 02:03:07,-0.63,0.0,0.0,
124434818,GOLD,BUY,0.01,0.0,2026-01-15 02:03:03,CLOSED,4617.23,2026-01-15 02:03:03,-4.84,0.0,0.0,
124430370,GOLD,BUY,0.01,0.0,2026-01-15 00:21:45,CLOSED,4622.29,2026-01-15 00:21:45,3.01,0.0,0.0,
124427334,GOLD,BUY,0.01,0.0,2026-01-14 23:56:01,CLOSED,4619.07,2026-01-14 23:56:01,3.52,0.0,0.0,
124423140,GOLD,BUY,0.01,0.0,2026-01-14 23:37:45,CLOSED,4615.59,2026-01-14 23:37:45,3.79,0.0,0.0,
124418137,GOLD,BUY,0.01,0.0,2026-01-14 23:22:05,CLOSED,4623.27,2026-01-14 23:22:05,3.0,0.0,0.0,
124411078,GOLD,BUY,0.01,0.0,2026-01-14 23:06:46,CLOSED,4609.98,2026-01-14 23:06:46,5.24,0.0,0.0,
124410589,GOLD,BUY,0.01,0.0,2026-01-14 23:06:43,CLOSED,4610.19,2026-01-14 23:06:43,0.98,0.0,0.0,
124405529,GOLD,BUY,0.01,0.0,2026-01-14 22:54:24,CLOSED,4616.73,2026-01-14 22:54:24,8.9,0.0,0.0,
124404310,GOLD,BUY,0.01,0.0,2026-01-14 22:54:20,CLOSED,4617.53,2026-01-14 22:54:20,4.63,0.0,0.0,
124403399,GOLD,BUY,0.01,0.0,2026-01-14 22:54:16,CLOSED,4617.33,2026-01-14 22:54:16,-1.44,0.0,0.0,
124395656,EURUSD,SELL,0.05,0.0,2026-01-15 07:44:34,CLOSED,1.16461,2026-01-15 07:44:34,4.08,0.0,0.0,
124395529,GOLD,BUY,0.01,0.0,2026-01-14 22:33:10,CLOSED,4630.6,2026-01-14 22:33:10,3.42,0.0,0.0,
124392264,EURUSD,SELL,0.04,0.0,2026-01-15 07:44:30,CLOSED,1.16461,2026-01-15 07:44:30,3.79,0.0,0.0,
124390530,GOLD,BUY,0.01,0.0,2026-01-14 22:21:09,CLOSED,4637.46,2026-01-14 22:21:09,5.97,0.0,0.0,
124389623,GOLD,BUY,0.01,0.0,2026-01-14 22:21:06,CLOSED,4637.79,2026-01-14 22:21:06,0.56,0.0,0.0,
124387079,GOLD,BUY,0.01,0.0,2026-01-14 21:59:52,CLOSED,4636.14,2026-01-14 21:59:52,5.3,0.0,0.0,
124386527,GOLD,BUY,0.01,0.0,2026-01-14 21:59:49,CLOSED,4636.09,2026-01-14 21:59:49,0.62,0.0,0.0,
124383617,GOLD,BUY,0.01,0.0,2026-01-14 21:42:56,CLOSED,4635.15,2026-01-14 21:42:56,8.04,0.0,0.0,
124379425,EURUSD,SELL,0.01,0.0,2026-01-15 07:44:24,CLOSED,1.1646,2026-01-15 07:44:24,0.63,0.0,0.0,
124379059,AUDNZD,BUY,0.01,0.0,2026-01-15 08:00:15,CLOSED,1.16336,2026-01-15 08:00:15,-0.08,0.0,0.0,
124377502,GOLD,BUY,0.01,0.0,2026-01-14 21:42:52,CLOSED,4635.0,2026-01-14 21:42:52,3.2800000000000002,0.0,0.0,
124375798,GOLD,BUY,0.01,0.0,2026-01-14 21:42:49,CLOSED,4635.35,2026-01-14 21:42:49,-0.98,0.0,0.0,
124372462,EURUSD,SELL,0.01,0.0,2026-01-15 07:44:38,CLOSED,1.16456,2026-01-15 07:44:38,0.11,0.0,0.0,
124372436,GOLD,BUY,0.01,0.0,2026-01-14 20:59:04,CLOSED,4640.91,2026-01-14 20:59:04,5.32,0.0,0.0,
124369004,GOLD,BUY,0.01,0.0,2026-01-14 20:30:37,CLOSED,4636.87,2026-01-14 20:30:37,0.69,0.0,0.0,
124363064,GOLD,BUY,0.01,0.0,2026-01-14 20:02:29,CLOSED,4636.16,2026-01-14 20:02:29,5.7,0.0,0.0,
124361210,GOLD,BUY,0.01,0.0,2026-01-14 20:02:25,CLOSED,4636.2,2026-01-14 20:02:25,6.08,0.0,0.0,
124360351,GOLD,BUY,0.01,0.0,2026-01-14 20:02:21,CLOSED,4635.31,2026-01-14 20:02:21,5.78,0.0,0.0,
124357143,EURUSD,SELL,0.03,0.0,2026-01-14 20:30:37,CLOSED,1.16466,2026-01-14 20:30:37,1.92,0.0,0.0,
124354787,GOLD,BUY,0.01,0.0,2026-01-14 20:02:18,CLOSED,4635.1,2026-01-14 20:02:18,0.29,0.0,0.0,
124352187,GOLD,BUY,0.01,0.0,2026-01-14 18:41:36,CLOSED,4637.26,2026-01-14 18:41:36,3.03,0.0,0.0,
124347664,EURUSD,SELL,0.02,0.0,2026-01-14 20:30:37,CLOSED,1.16466,2026-01-14 20:30:37,0.16,0.0,0.0,
124344937,EURUSD,SELL,0.02,0.0,2026-01-14 20:30:37,CLOSED,1.16466,2026-01-14 20:30:37,0.92,0.0,0.0,
124343098,GOLD,BUY,0.01,0.0,2026-01-14 18:22:44,CLOSED,4635.6,2026-01-14 18:22:44,2.74,0.0,0.0,
124336633,GOLD,BUY,0.01,0.0,2026-01-14 16:49:10,CLOSED,4636.02,2026-01-14 16:49:10,-2.06,0.0,0.0,
124329139,GOLD,BUY,0.01,0.0,2026-01-14 16:44:35,CLOSED,4631.72,2026-01-14 16:44:35,7.48,0.0,0.0,
124327824,GOLD,BUY,0.01,0.0,2026-01-14 16:44:32,CLOSED,4631.79,2026-01-14 16:44:32,3.23,0.0,0.0,
124326672,GOLD,BUY,0.01,0.0,2026-01-14 16:44:29,CLOSED,4632.0,2026-01-14 16:44:29,-1.33,0.0,0.0,
124326601,EURUSD,SELL,0.02,0.0,2026-01-14 20:30:37,CLOSED,1.16466,2026-01-14 20:30:37,-0.42,0.0,0.0,
124325663,GOLD,BUY,0.01,0.0,2026-01-14 15:51:17,CLOSED,4636.73,2026-01-14 15:51:17,1.19,0.0,0.0,
124324214,ETHUSD,BUY,0.01,0.0,2026-01-14 15:51:17,CLOSED,3333.18,2026-01-14 15:51:17,3.92,0.0,0.0,
124322228,ETHUSD,BUY,0.001,0.0,2026-01-14 15:51:17,CLOSED,3333.18,2026-01-14 15:51:17,-0.01,0.0,0.0,
124322225,EURUSD,SELL,0.01,0.0,2026-01-14 15:51:17,CLOSED,1.16483,2026-01-14 15:51:17,0.19,0.0,0.0,
124322189,ETHUSD,BUY,0.001,0.0,2026-01-14 15:51:17,CLOSED,3333.18,2026-01-14 15:51:17,-0.29,0.0,0.0,
124321725,GOLD,BUY,0.01,0.0,2026-01-14 15:22:47,CLOSED,4636.09,2026-01-14 15:22:47,3.03,0.0,0.0,
124321681,ETHUSD,BUY,0.001,0.0,2026-01-14 15:51:17,CLOSED,3333.18,2026-01-14 15:51:17,-0.23,0.0,0.0,
124319907,ETHUSD,BUY,0.001,0.0,2026-01-14 15:07:32,CLOSED,3336.2,2026-01-14 15:07:32,0.31,0.0,0.0,
124319898,ETHUSD,BUY,0.001,0.0,2026-01-14 15:07:32,CLOSED,3336.2,2026-01-14 15:07:32,0.27,0.0,0.0,
124319569,EURUSD,SELL,0.01,0.0,2026-01-14 15:07:32,CLOSED,1.1649,2026-01-14 15:07:32,-0.27,0.0,0.0,
124315826,GOLD,BUY,0.03,0.0,2026-01-14 14:47:25,CLOSED,4634.19,2026-01-14 14:47:25,3.69,0.0,0.0,
124309968,GOLD,BUY,0.01,0.0,2026-01-14 13:57:55,CLOSED,4618.91,2026-01-14 13:57:55,-19.22,0.0,0.0,
124309927,GOLD,BUY,0.15,0.0,2026-01-14 13:57:55,CLOSED,4618.91,2026-01-14 13:57:55,-291.15,0.0,0.0,
124299120,AUDCAD,SELL,0.01,0.0,2026-01-14 15:07:31,CLOSED,0.93008,2026-01-14 15:07:31,-0.05,0.0,0.0,
124275934,GOLD,BUY,0.06,0.0,2026-01-14 09:02:26,CLOSED,4615.0,2026-01-14 09:02:26,43.8,0.0,0.0,
124275924,GOLD,BUY,0.07,0.0,2026-01-14 09:02:26,CLOSED,4615.0,2026-01-14 09:02:26,46.76,0.0,0.0,
124273780,GOLD,BUY,0.11,0.0,2026-01-14 08:30:43,CLOSED,4609.7,2026-01-14 08:30:43,28.6,0.0,0.0,
124271916,GOLD,SELL,0.01,0.0,2026-01-14 08:00:20,CLOSED,4598.72,2026-01-14 08:00:20,-1.34,0.0,0.0,
124271346,GOLD,BUY,0.01,0.0,2026-01-14 08:00:20,CLOSED,4598.27,2026-01-14 08:00:20,3.65,0.0,0.0,
124269868,GOLD,SELL,0.01,0.0,2026-01-14 07:24:53,CLOSED,4596.3,2026-01-14 07:24:53,-0.5,0.0,0.0,
124268722,GOLD,SELL,0.01,0.0,2026-01-14 07:24:53,CLOSED,4596.3,2026-01-14 07:24:53,-4.42,0.0,0.0,
124268337,EURUSD,SELL,0.15,0.0,2026-01-14 07:24:53,CLOSED,1.16448,2026-01-14 07:24:53,0.3,0.0,0.0,
124263206,EURUSD,BUY,0.15,0.0,2026-01-14 06:46:11,CLOSED,1.16424,2026-01-14 06:46:11,-3.81,0.0,0.0,
124263204,EURUSD,BUY,0.15,0.0,2026-01-14 06:46:08,CLOSED,1.16424,2026-01-14 06:46:08,-3.96,0.0,0.0,
124263098,GOLD,BUY,0.01,0.0,2026-01-14 07:24:53,CLOSED,4595.85,2026-01-14 07:24:53,9.57,0.0,0.0,
124263097,GOLD,BUY,0.01,0.0,2026-01-14 07:24:53,CLOSED,4595.85,2026-01-14 07:24:53,9.57,0.0,0.0,
124260143,GOLD,BUY,0.02,0.0,2026-01-14 04:34:11,CLOSED,4574.53,2026-01-14 04:34:11,-15.04,0.0,0.0,
